date,ETH,LTC,DASH,XRP,BTC
2015-08-08,-72.8041516245,-8.55106888361,-5.52147239264,3.97448478901,-6.64568280993
2015-08-09,-6.82680118143,1.2987012987,0.974025974026,3.91694195375,1.5632183908
2015-08-10,0.933327824453,1.28205128205,-0.96463022508,-0.658492279746,-0.230119209295
2015-08-11,51.0343737296,5.3164556962,2.5974025974,-1.81714285714,2.23843914244
2015-08-12,14.0186915888,-4.08653846154,-3.16455696203,-3.7248283087,-1.48304301195
2015-08-13,50.0,-2.75689223058,0.0,-1.49921412163,-0.863428185299
2015-08-14,0.0,3.86597938144,-0.980392156863,2.3321468025,0.605877006968
2015-08-15,-7.65027322404,-2.48138957816,-1.6501650165,0.995561952741,-1.55450165613
2015-08-16,-7.10059171598,0.508905852417,-1.34228187919,-1.24703087886,-1.16230166316
2015-08-17,-23.5668789809,0.759493670886,-1.02040816327,-0.168370414913,-0.205021082357
2015-08-18,-9.16666666667,-12.8140703518,-8.24742268041,-9.02300927599,-18.179703853
2015-08-19,15.5963302752,0.28818443804,-1.12359550562,2.72775423729,7.39056281978
2015-08-20,15.873015873,3.73563218391,5.30303030303,1.4694508894,3.82477501323
2015-08-21,-4.1095890411,-1.108033241,-0.719424460432,0.114329268293,-1.18121946038
2015-08-22,-1.42857142857,-1.68067226891,-2.89855072464,-2.01751046821,-0.937352195038
2015-08-23,-2.17391304348,-3.4188034188,-1.49253731343,-2.2015022015,-0.963583488867
2015-08-24,-8.88888888889,-11.7994100295,-9.84848484848,-2.05243644068,-7.74422579656
2015-08-25,-7.31707317073,-1.67224080268,6.3025210084,-3.66364742463,5.27790973872
2015-08-26,1.75438596491,0.340136054422,3.16205533597,5.13612124614,1.90424619828
2015-08-27,-0.862068965517,-2.71186440678,-1.91570881226,0.787506673785,-0.469379621839
2015-08-28,3.47826086957,1.393728223,1.5625,-1.56270692623,2.94968189705
2015-08-29,-0.840336134454,-1.03092783505,0.0,4.2782187542,-0.700086430424
2015-08-30,11.8644067797,-1.04166666667,-1.53846153846,3.85756676558,-0.443902863609
2015-08-31,3.0303030303,-0.350877192982,0.78125,-2.06211180124,0.568281168036
2015-09-01,-0.735294117647,-0.704225352113,-1.5503875969,-0.875190258752,-0.843258280449
2015-09-02,-4.44444444444,-0.709219858156,-1.1811023622,-1.47152911068,0.508504295985
2015-09-03,-2.32558139535,-6.07142857143,-1.59362549801,-3.49350649351,-0.915910676902
2015-09-04,0.793650793651,2.66159695817,-0.80971659919,-1.02274256493,1.37336033102
2015-09-05,5.51181102362,8.14814814815,2.44897959184,6.8660774983,2.04950065132
2015-09-06,-2.98507462687,4.45205479452,-0.796812749004,0.394402035623,2.05088928602
2015-09-07,-3.84615384615,0.0,-4.41767068273,0.342161956659,0.00416944629753
2015-09-08,-0.8,0.0,-2.10084033613,-1.09876231372,1.5676464457
2015-09-09,-2.41935483871,-4.26229508197,4.72103004292,-1.95377346444,-2.23307745987
2015-09-10,-3.30578512397,1.02739726027,-2.45901639344,-0.195363375879,0.130159130033
2015-09-11,-15.9847863248,0.338983050847,0.0,10.1918308756,0.683495471318
2015-09-12,5.80094366303,-4.39189189189,2.10084033613,-2.92515395547,-2.03240181583
2015-09-13,-9.99971153846,-0.353356890459,-3.7037037037,4.08686104672,-2.006546784
2015-09-14,-6.45094086237,0.709219858156,-1.28205128205,-13.2208157525,0.0563966856102
2015-09-15,7.85590129074,-0.704225352113,0.4329004329,4.2679632631,-0.14741588623
2015-09-16,-3.94267320338,-0.709219858156,2.15517241379,-3.80829015544,-0.525401650022
2015-09-17,-3.63149337228,3.92857142857,0.0,-0.727174791274,0.314286961456
2015-09-18,-2.35017975798,1.71821305842,3.79746835443,2.12967986978,1.37504895348
2015-09-19,3.36259861659,-3.04054054054,-4.06504065041,-0.62425288883,-0.635274928102
2015-09-20,6.35251266162,-0.696864111498,1.27118644068,2.07163859931,-0.120955548836
2015-09-21,-2.06703642728,-1.75438596491,-1.67364016736,-5.10671729737,-1.78192984732
2015-09-22,-1.87705307781,1.42857142857,4.68085106383,-1.09010625086,1.55444977762
2015-09-23,-0.930365625929,1.05633802817,-1.21951219512,-6.97544642857,-0.14742867054
2015-09-24,-8.93166152902,2.09059233449,0.411522633745,0.629874025195,1.84557929477
2015-09-25,-9.51155959243,-1.36518771331,0.409836065574,-0.894187779434,0.2600946574
2015-09-26,6.7562409759,0.0,-4.89795918367,-2.24060150376,-0.340222845964
2015-09-27,-8.28600292125,-0.692041522491,1.28755364807,0.538378710968,-0.674234018947
2015-09-28,-19.1378379916,6.96864111498,0.847457627119,-3.71787025704,2.74102079395
2015-09-29,13.426296051,-3.25732899023,-1.68067226891,-11.3459399333,-1.02450447437
2015-09-30,11.7217679605,1.3468013468,0.0,-1.05753719305,-0.266170940893
2015-10-01,-6.55647375461,-0.332225913621,-2.13675213675,-1.30434782609,0.631195458782
2015-10-02,-1.686575922,-0.333333333333,-3.05676855895,7.70925110132,-0.10945064197
2015-10-03,1.26692151482,1.33779264214,-2.25225225225,-5.98159509202,0.606852374731
2015-10-04,-2.73469049189,-0.660066006601,0.0,-5.09334783397,-0.196875130901
2015-10-05,-5.94512993377,0.332225913621,7.83410138249,-4.35446906035,0.889784269286
2015-10-06,3.49991966824,4.30463576159,2.13675213675,6.38977635783,2.36292536817
2015-10-07,-6.34093860707,-2.85714285714,0.418410041841,0.882132132132,-1.25579127042
2015-10-08,2.02301325264,0.0,-0.833333333333,-6.4,-0.275754208338
2015-10-09,4.65035482439,1.6339869281,-0.840336134454,-0.954084675015,0.672719768882
2015-10-10,-3.49984937629,0.0,2.96610169492,1.08368452739,0.414053211987
2015-10-11,1.13178637811,1.28617363344,-1.64609053498,2.87869763748,0.86143545358
2015-10-12,-1.40685362769,-0.31746031746,-2.09205020921,1.5052103435,-0.704310868245
2015-10-13,-2.93516285162,1.27388535032,0.42735042735,2.22433460076,1.71211935918
2015-10-14,-13.93669105,-1.25786163522,-1.27659574468,0.762506974149,0.993948138351
2015-10-15,7.44022578819,-1.27388535032,-3.01724137931,-0.350682908822,0.924639866661
2015-10-16,-4.5175287162,0.322580645161,4.0,-0.018521948509,3.36190625983
2015-10-17,1.99125807323,-1.28617363344,3.84615384615,-3.61244905521,2.95583368205
2015-10-18,-5.38106429718,-1.62866449511,-2.46913580247,-4.30520853354,-3.32545078333
2015-10-19,-5.54725013231,0.993377483444,-1.26582278481,1.28539867443,0.687968200581
2015-10-20,-11.0804598641,1.31147540984,2.99145299145,-6.18679357525,2.28515031886
2015-10-21,2.87469327023,-0.323624595469,-5.39419087137,-0.718664130205,-1.18384917984
2015-10-22,26.9092770645,0.974025974026,5.70175438596,0.55354481584,2.91057948699
2015-10-23,-4.94009180873,0.0,-3.31950207469,-0.973957230574,0.905043427487
2015-10-24,4.43485399059,-0.32154340836,-3.86266094421,-0.320718409237,1.86256781193
2015-10-25,9.30623325467,-0.967741935484,-3.125,-2.2737022737,0.720752707261
2015-10-26,18.7127763015,0.977198697068,3.22580645161,2.61194029851,0.571065989848
2015-10-27,18.9143695552,-0.322580645161,-6.25,-0.55614973262,2.97581493165
2015-10-28,14.9899786234,0.323624595469,1.90476190476,0.559260055926,3.68630654549
2015-10-29,21.0,21.935483871,11.6822429907,-0.877005347594,3.03328737443
2015-10-30,-14.0495867769,7.40740740741,6.27615062762,4.42382391023,4.50837953228
2015-10-31,-11.8627884615,-6.4039408867,-9.05511811024,-3.14114486464,-4.21938355538
2015-11-01,15.6413677537,4.21052631579,15.1515151515,4.56582035417,3.58404685361
2015-11-02,-6.62367924528,5.05050505051,-1.87969924812,5.20301979188,10.9885382417
2015-11-03,2.04195035508,10.3365384615,3.06513409962,4.40263770365,11.6919073064
2015-11-04,-10.9851485149,-7.8431372549,-2.97397769517,-8.09957272896,2.01774825244
2015-11-05,-0.379622935321,-6.3829787234,-3.06513409962,-8.9144936325,-6.12547380698
2015-11-06,3.39367399962,-10.3535353535,6.71936758893,1.24278739458,-3.07493205643
2015-11-07,0.209711975396,1.40845070423,0.37037037037,2.89346777729,3.20719950864
2015-11-08,10.9944890697,-5.0,-6.64206642066,-1.00127822752,-3.39215483337
2015-11-09,-2.9827184466,-0.584795321637,0.0,-0.817731870024,1.84535447411
2015-11-10,-6.49769133314,-8.23529411765,-4.34782608696,-4.4044261228,-11.4237626887
2015-11-11,-15.2533103298,-4.80769230769,-5.37190082645,-3.22287789378,-7.64206401045
2015-11-12,13.119246706,10.4377104377,10.9170305677,6.49624765478,8.70194162273
2015-11-13,0.936127835876,-1.5243902439,-0.393700787402,-1.40938119357,-0.414017447878
2015-11-14,-1.69052843946,-1.23839009288,-6.71936758893,-3.32812150994,-1.14031180401
2015-11-15,1.9752208566,-3.76175548589,-2.1186440678,-3.76617375231,-3.82686011234
2015-11-16,2.49280645389,3.90879478827,0.0,1.65666266507,3.3044944873
2015-11-17,8.72349999246,0.313479623824,-2.1645021645,0.377893245158,1.31216931217
2015-11-18,-1.65158415842,-0.3125,4.42477876106,0.188235294118,-0.149213644096
2015-11-19,-3.80411529428,-1.88087774295,-6.35593220339,-0.845467355566,-2.5224902119
2015-11-20,-3.2036603693,-0.319488817891,0.904977375566,0.118427285647,-1.26628851755
2015-11-21,5.53777624011,0.961538461538,-1.34529147982,0.425833924769,1.52475001553
2015-11-22,-0.832052779314,-0.31746031746,-6.36363636364,0.518256772674,-0.731043342612
2015-11-23,-2.17444303722,-0.636942675159,3.88349514563,0.492149050855,-0.459111357614
2015-11-24,-4.93976043566,-0.320512820513,-2.80373831776,-1.07276119403,-0.928648815973
2015-11-25,-4.07180253968,7.39549839228,3.36538461538,1.7916077322,2.54960162475
2015-11-26,2.39086454894,8.08383233533,1.86046511628,-0.625289485873,7.45559245605
2015-11-27,-1.83581905556,-0.831024930748,-1.3698630137,-0.349568865066,1.51979131224
2015-11-28,5.50169306793,-1.67597765363,-3.7037037037,-0.88868101029,-0.184336945593
2015-11-29,-4.05033072951,4.26136363636,3.36538461538,1.43935818782,3.89221556886
2015-11-30,-0.62541684972,-1.36239782016,0.93023255814,-2.27959990696,1.62406744055
2015-12-01,0.192528166264,-5.24861878453,-4.14746543779,-2.64222804094,-3.93035089579
2015-12-02,-6.12597165066,-2.62390670554,4.80769230769,2.0293398533,-0.91036994124
2015-12-03,-1.10410248292,1.19760479042,7.33944954128,2.13275820752,0.51783178819
2015-12-04,3.43510933419,-0.591715976331,0.0,11.5438761145,0.58994599086
2015-12-05,2.66617938886,4.7619047619,-0.854700854701,11.5061001262,7.09565504708
2015-12-06,-3.12347090458,-1.42045454545,0.862068965517,0.811167704207,-0.0437074174058
2015-12-07,-2.90077797726,5.18731988473,-0.42735042735,4.04191616766,1.73877257061
2015-12-08,1.33791219628,1.09589041096,3.00429184549,21.8525179856,5.06143500025
2015-12-09,-3.64315098319,-0.542005420054,4.58333333333,25.8007380074,0.481278275099
2015-12-10,6.08823644509,-0.272479564033,-2.78884462151,-0.926903672416,-0.498132004981
2015-12-11,10.6337964483,4.91803278689,10.2459016393,-0.035528185694,8.77539231732
2015-12-12,5.07775108038,-5.98958333333,-4.08921933086,1.12545906883,-3.7482851706
2015-12-13,-2.46567714768,0.554016620499,5.81395348837,2.84676663543,-0.287356321839
2015-12-14,4.21226508158,-0.550964187328,-1.4652014652,-13.2703041349,2.40461095101
2015-12-15,1.70973049942,6.09418282548,-0.371747211896,-12.2143420016,4.75933180242
2015-12-16,-1.86316831683,-3.39425587467,0.373134328358,1.06223818073,-2.23287200206
2015-12-17,-5.09301016362,1.08108108108,-2.97397769517,-0.903034789045,0.252786142923
2015-12-18,-2.18709239174,0.534759358289,1.53256704981,-4.58619659396,1.65321873356
2015-12-19,-1.31014522995,-1.06382978723,-1.50943396226,-1.50305307656,-0.280402053406
2015-12-20,-0.46108678607,-4.83870967742,-4.59770114943,-0.890160546813,-4.2459768126
2015-12-21,-0.344512852852,-2.25988700565,-0.803212851406,0.545308740978,-0.914861415437
2015-12-22,-4.05974437454,-1.15606936416,3.23886639676,-1.21231456373,-0.471913186212
2015-12-23,-0.708746334769,4.6783625731,-0.78431372549,-2.77732924269,1.33541012896
2015-12-24,0.604258126019,1.67597765363,9.48616600791,-0.830426839395,2.84584086799
2015-12-25,0.822577618382,-0.549450549451,2.16606498195,8.64176854798,0.145058133146
2015-12-26,-1.81073873775,-5.52486187845,-2.12014134276,-4.82503468475,-8.42313178975
2015-12-27,0.206177605274,1.75438596491,-4.3321299639,2.73728539035,1.33007405277
2015-12-28,-1.32653716581,-0.287356321839,12.4528301887,-0.0472962320668,-0.127713920817
2015-12-29,3.31938864267,0.864553314121,3.69127516779,-1.19873817035,2.53386378706
2015-12-30,4.45608175439,-1.14285714286,13.9158576052,-1.30906768838,-1.46889001801
2015-12-31,2.36677566291,0.578034682081,-7.10227272727,-2.29699126496,0.9258825184
2016-01-01,1.55129603167,0.862068965517,3.36391437309,-1.40728476821,0.873261026082
2016-01-02,-1.14975992169,-0.2849002849,-2.95857988166,1.84718723762,-0.204913314761
2016-01-03,3.71146187698,-0.571428571429,-1.21951219512,-0.791426215993,-0.791343669251
2016-01-04,-1.79287070238,0.574712643678,2.46913580247,-0.980555093901,0.716262412502
2016-01-05,-0.450926158746,-0.857142857143,0.301204819277,1.4434373951,-0.260915744995
2016-01-06,0.0719866635234,-0.576368876081,1.5015015015,-0.678358702846,-0.65978331327
2016-01-07,-0.931262225775,4.34782608696,0.0,0.599700149925,6.74419146606
2016-01-08,4.75411489323,-0.833333333333,-2.07100591716,-1.75525749296,-1.05228686825
2016-01-09,0.0044589066153,-0.280112044818,-3.92749244713,0.825889094893,-1.2399885268
2016-01-10,1.25634225852,-0.561797752809,3.45911949686,-0.434637245069,0.0848953329908
2016-01-11,6.08157673251,0.564971751412,-4.25531914894,-1.0241773002,0.0982164780464
2016-01-12,7.54716981132,-1.96629213483,-3.80952380952,-0.69550466497,-2.84102312513
2016-01-13,-0.877192982456,-0.286532951289,2.3102310231,-1.02494021182,-0.762009685786
2016-01-14,5.30973451327,-0.287356321839,9.67741935484,-4.57369692786,-0.476443786572
2016-01-15,1.68067226891,-13.5446685879,-1.17647058824,-5.42593597396,-15.3331319281
2016-01-16,0.826446280992,3.0,15.7738095238,-2.23752151463,6.37059808415
2016-01-17,9.01639344262,-1.94174757282,27.2493573265,3.01251956182,-1.35211849099
2016-01-18,7.51879699248,0.660066006601,-11.7171717172,1.13938473224,1.27386868951
2016-01-19,-4.1958041958,-0.983606557377,-11.4416475973,-1.03266992114,-1.81315701113
2016-01-20,11.6788321168,12.2516556291,23.2558139535,2.08689053311,10.543206629
2016-01-21,1.30718954248,-5.01474926254,7.96645702306,-1.26370563092,-2.37251029198
2016-01-22,-3.22580645161,-4.34782608696,-0.388349514563,-3.74552983249,-6.76887827232
2016-01-23,31.3333333333,0.649350649351,-12.4756335283,0.117324990223,1.30722371827
2016-01-24,8.62944162437,2.58064516129,-2.00445434298,1.93359375,3.99494180495
2016-01-25,16.8224299065,-1.57232704403,-8.63636363636,-1.60950373635,-2.78928952527
2016-01-26,-8.8,0.638977635783,12.4378109453,5.53067185979,0.107216705384
2016-01-27,4.82456140351,4.44444444444,-7.0796460177,20.0590514855,0.71911258447
2016-01-28,5.85774058577,-5.16717325228,0.47619047619,-4.30371964341,-3.7167379801
2016-01-29,-1.58102766798,-0.320512820513,4.02843601896,9.86186957918,-0.215624917826
2016-01-30,-1.60642570281,-0.96463022508,-2.27790432802,-3.01169590643,-0.321501040926
2016-01-31,-5.71428571429,-0.974025974026,-4.1958041958,-3.542357552,-2.50627891606
2016-02-01,-4.329004329,0.983606557377,0.243309002433,2.23472417565,1.16332673482
2016-02-02,10.407239819,0.0,-0.242718446602,3.45460103944,0.372594220769
2016-02-03,3.68852459016,-0.974025974026,1.70316301703,1.69917257683,-1.20176258512
2016-02-04,1.97628458498,3.60655737705,2.63157894737,1.26398372803,5.30882551696
2016-02-05,-1.5503875969,-0.632911392405,-0.2331002331,4.1893830703,-0.780307502759
2016-02-06,-0.393700787402,-1.27388535032,-2.10280373832,9.08840539796,-2.59474841547
2016-02-07,16.9960474308,-0.322580645161,0.477326968974,5.25119919212,0.0265590141294
2016-02-08,7.43243243243,-0.970873786408,-1.18764845606,-4.1616694651,-0.841697201423
2016-02-09,27.0440251572,0.653594771242,-4.56730769231,-2.20247778751,0.690855536216
2016-02-10,9.90099009901,0.649350649351,-3.27455919395,0.486244401791,1.49456160413
2016-02-11,35.3603603604,-0.645161290323,-15.1041666667,-0.483891506431,-0.524040351107
2016-02-12,-7.65391014975,0.974025974026,16.2576687117,2.09852847089,1.21427630712
2016-02-13,-2.88288288288,0.64308681672,-0.527704485488,3.48414588294,1.97782751262
2016-02-14,-2.78293135436,2.55591054313,0.79575596817,4.0329417464,3.92231919563
2016-02-15,0.954198473282,-0.934579439252,-0.526315789474,0.477299185099,-1.72875279326
2016-02-16,-18.3364839319,0.943396226415,-7.93650793651,-2.08550573514,1.82413353657
2016-02-17,-12.962962963,0.934579439252,5.74712643678,-3.7037037037,2.1669243417
2016-02-18,17.0212765957,0.308641975309,-4.07608695652,-1.7571884984,1.45320906995
2016-02-19,7.72727272727,0.0,-0.56657223796,3.12695434647,-0.374079598456
2016-02-20,-8.4388185654,6.46153846154,3.7037037037,0.0970285021225,3.89030157561
2016-02-21,7.14285714286,0.0,9.89010989011,-1.85387131952,0.37514868698
2016-02-22,20.8602150538,0.578034682081,5.0,-0.617283950617,-0.239288969918
2016-02-23,-0.533807829181,-2.29885057471,-9.52380952381,-0.993788819876,-3.88577955454
2016-02-24,11.6279069767,-0.882352941176,5.78947368421,1.32998745295,1.00061795883
2016-02-25,-2.24358974359,0.0,-2.73631840796,-0.606736007925,-0.0964819390516
2016-02-26,-2.95081967213,1.48367952522,1.53452685422,0.38619658652,1.79252838366
2016-02-27,8.61486486486,-0.292397660819,2.77078085642,-1.06726234798,0.0856184195303
2016-02-28,0.622083981337,0.879765395894,-1.96078431373,-1.04114400401,0.226579117729
2016-02-29,-2.00927357032,0.290697674419,-2.0,0.430979845354,0.968858131488
2016-03-01,20.6624605678,-0.579710144928,-0.510204081633,1.04758298624,-0.589444825223
2016-03-02,10.7189542484,-1.74927113703,-0.512820512821,0.299775168624,-2.55791505792
2016-03-03,9.68122786305,-1.48367952522,21.3917525773,1.64383561644,-0.551899808958
2016-03-04,12.0559741658,-2.10843373494,-1.69851380042,-0.808625336927,-2.54002134472
2016-03-05,5.66762728146,-1.84615384615,5.18358531317,-2.69268774704,-2.52348274687
2016-03-06,3.45454545455,0.940438871473,-5.95482546201,-0.2284843869,1.78245999451
2016-03-07,-16.0808435852,1.55279503106,-6.1135371179,0.737913486005,1.62125039857
2016-03-08,3.14136125654,-0.611620795107,6.97674418605,0.391513008335,-0.0844757675227
2016-03-09,20.8121827411,0.923076923077,-0.652173913043,1.34608126808,0.214991424499
2016-03-10,-5.04201680672,0.30487804878,7.65864332604,1.66335650447,0.547172540134
2016-03-11,-1.94690265487,2.73556231003,4.67479674797,7.48473748474,1.09318437897
2016-03-12,22.1119133574,-2.66272189349,3.1067961165,-1.17005566284,-2.38801014964
2016-03-13,6.94752402069,0.607902735562,6.96798493409,-0.747126436782,0.592779748312
2016-03-14,-13.9599170698,-0.302114803625,-2.46478873239,-1.80660104227,0.574795923296
2016-03-15,4.49799196787,0.30303030303,5.41516245487,-3.45559617879,0.0936509461147
2016-03-16,-3.76633358955,0.0,8.3904109589,-0.097727827999,0.0431830722357
2016-03-17,-11.5015974441,0.0,-5.52922590837,1.33284421619,0.86568667418
2016-03-18,-0.72202166065,-4.22960725076,-0.501672240803,-2.02727163026,-2.63182920451
2016-03-19,-4.27272727273,0.315457413249,0.672268907563,-1.26862914152,0.217311683555
2016-03-20,-1.9943019943,0.943396226415,2.17028380634,-0.698602794411,0.806451612903
2016-03-21,14.9224806202,-0.311526479751,-1.79738562092,1.09296482412,-0.106344410876
2016-03-22,-4.97470489039,0.9375,1.33111480865,0.782900459799,1.15651690015
2016-03-23,10.2040816327,0.30959752322,8.21018062397,2.73736128237,-0.011959147552
2016-03-24,-9.58132045089,-0.617283950617,1.062215478,-1.22419587134,-0.394699071859
2016-03-25,-4.36331255565,0.310559006211,11.7117117117,-0.473876063183,0.189725978049
2016-03-26,2.14152700186,0.0,-3.09139784946,-1.52606519351,0.18217555971
2016-03-27,-5.01367365542,2.16718266254,-2.21914008322,-0.45871559633,2.11035076805
2016-03-28,11.9961612284,-1.21212121212,0.141843971631,-5.79150579151,-0.592839066454
2016-03-29,-0.0856898029135,-0.920245398773,0.28328611898,0.0264410364886,-1.81741036702
2016-03-30,2.487135506,-0.30959752322,-4.23728813559,-3.09278350515,-0.408143666571
2016-03-31,-4.60251046025,1.24223602484,1.47492625369,0.804691762139,0.460440673063
2016-04-01,2.28070175439,-0.613496932515,2.76162790698,0.365309159789,0.295155136419
2016-04-02,-0.514579759863,0.617283950617,-0.2828854314,1.11889997304,0.696238874533
2016-04-03,0.172413793103,0.0,-0.709219858156,0.0266631115851,0.00712809180982
2016-04-04,-3.9586919105,-0.306748466258,-0.571428571429,-0.15993602559,0.128296507484
2016-04-05,-6.45161290323,0.0,1.58045977011,-0.226938993459,0.614559605163
2016-04-06,2.39463601533,0.307692307692,-0.707213578501,-2.3815895103,-0.146216069618
2016-04-07,-5.79981290926,-0.306748466258,-1.7094017094,-5.77028508772,-0.155877282067
2016-04-08,-3.47567030785,-0.923076923077,1.30434782609,-2.96727272727,-0.567711413365
2016-04-09,-5.86419753086,0.0,-4.43490701001,-5.74126817569,-0.223623171167
2016-04-10,-2.29508196721,0.310559006211,-2.09580838323,-5.5820610687,0.512624877805
2016-04-11,-3.35570469799,0.30959752322,-2.90519877676,1.86963112683,0.218237024386
2016-04-12,-13.8888888889,0.617283950617,2.36220472441,-2.69510582011,0.641450482863
2016-04-13,8.06451612903,-0.613496932515,0.153846153846,-3.22854715378,-0.343375902538
2016-04-14,4.35323383085,0.0,-1.53609831029,10.4302019315,0.129799636561
2016-04-15,-1.78784266985,1.23456790123,-5.92823712949,2.14660518365,1.27981521637
2016-04-16,4.49029126214,-0.30487804878,4.4776119403,1.33872976339,0.20013497475
2016-04-17,8.13008130081,-0.305810397554,1.5873015873,-0.168970814132,-0.736233365074
2016-04-18,-2.90010741139,-0.613496932515,-2.65625,7.508847515,0.278427702387
2016-04-19,-3.65044247788,1.54320987654,2.56821829856,1.87491054816,1.61459670081
2016-04-20,-2.75545350172,-0.303951367781,-0.625978090767,1.77016015735,1.35014121375
2016-04-21,-4.36835891381,2.13414634146,-2.51968503937,2.60905577029,1.8215183851
2016-04-22,-3.45679012346,-0.89552238806,1.45395799677,-2.00457419615,-0.82103998398
2016-04-23,6.01023017903,0.301204819277,3.66242038217,0.851180669962,1.01853098219
2016-04-24,-3.49819059107,9.00900900901,-1.0752688172,-1.29322080044,1.83885582304
2016-04-25,-5.625,4.95867768595,-4.19254658385,0.441318438836,0.625872295883
2016-04-26,-1.98675496689,6.29921259843,-1.45867098865,-2.5813538377,1.00990399411
2016-04-27,4.86486486486,-3.95061728395,3.28947368421,-5.21494009866,-4.59138792937
2016-04-28,-7.60309278351,-2.5706940874,2.86624203822,-0.579925650558,0.971463266545
2016-04-29,4.04463040446,0.527704485488,2.16718266254,1.09183368232,1.35631723124
2016-04-30,18.0965147453,-3.93700787402,3.48484848485,0.784139665631,-1.48978246539
2016-05-01,0.454029511918,1.36612021858,-0.585651537335,-0.308279506753,0.794075660243
2016-05-02,14.802259887,-0.808625336927,0.589101620029,-1.1338536298,-1.59555634239
2016-05-03,-8.36614173228,1.63043478261,-0.439238653001,-2.29371462615,1.26610745047
2016-05-04,1.07411385607,0.267379679144,0.588235294118,-3.61280487805,-0.79502553853
2016-05-05,4.46333687566,-1.06666666667,-0.292397660819,-2.05598608256,0.282055873925
2016-05-06,-4.88301119023,2.96495956873,-0.733137829912,3.32633618602,2.59386579758
2016-05-07,0.213903743316,3.40314136126,-2.80649926145,1.42209720269,-0.230635335074
2016-05-08,1.17395944504,-0.253164556962,1.6717325228,-1.3251155624,0.00218083482357
